Order ID,Order Date,Shipping Date,Shipping Mode,Customer ID,Customer Name,Segment,City,State,Country,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost
ID-2023-JF155657-41899,17/9/2023,17/9/2023,Same Day,JF-155657,Jill Fjeld,Consumer,Melbourne,Victoria,Australia,FUR-BO-5785,"Safco Library with Doors, Metal",Furniture,Bookcases,1751,5,0.1,38,125
IN-2023-RD1966092-41689,19/2/2023,26/2/2023,Standard Class,RD-1966092,Robert Dilbeck,Home Office,Blenheim,Marlborough,New Zealand,TEC-CO-3606,"Brother Personal Copier, High-Speed",Technology,Copiers,1128,8,0,485,124
IN-2023-AB100157-41941,29/10/2023,31/10/2023,First Class,AB-100157,Aaron Bergman,Consumer,Melbourne,Victoria,Australia,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,660,2,0.1,242,123
ID-2023-SW207557-41977,4/12/2023,9/12/2023,Second Class,SW-207557,Steven Ward,Corporate,Perth,Western Australia,Australia,OFF-ST-4268,"Fellowes Lockers, Single Width",Office Supplies,Storage,1679,9,0.1,-149,122
IN-2023-PS1904592-41990,17/12/2023,22/12/2023,Standard Class,PS-1904592,Penelope Sewall,Home Office,Whangarei,Northland,New Zealand,OFF-ST-5701,"Rogers Lockers, Industrial",Office Supplies,Storage,1272,6,0,12,120
IN-2023-KN167057-41942,30/10/2023,2/11/2023,Second Class,KN-167057,Kristina Nunn,Home Office,Sydney,New South Wales,Australia,TEC-AC-5116,"Logitech Keyboard, Erganomic",Technology,Accessories,442,7,0.1,152,118
ID-2023-BV1124599-41943,31/10/2023,5/11/2023,Standard Class,BV-1124599,Benjamin Venier,Corporate,Port Moresby,National Capital,Papua New Guinea,FUR-CH-4532,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,1142,3,0.2,57,113
IN-2023-MV181907-41646,7/1/2023,11/1/2023,Standard Class,MV-181907,Mike Vittorini,Consumer,Brisbane,Queensland,Australia,OFF-ST-4080,"Eldon Lockers, Single Width",Office Supplies,Storage,1603,9,0.1,142,113
ID-2023-MS177707-41971,28/11/2023,5/12/2023,Standard Class,MS-177707,Maxwell Schwartz,Consumer,Port Macquarie,New South Wales,Australia,FUR-TA-4645,"Hon Conference Table, Adjustable Height",Furniture,Tables,3232,5,0.3,-277,112
ID-2023-CK122057-41915,3/10/2023,3/10/2023,Same Day,CK-122057,Chloris Kastensmidt,Consumer,Gold Coast,Queensland,Australia,OFF-AP-3875,"Cuisinart Stove, White",Office Supplies,Appliances,1287,4,0.4,-536,110
IN-2023-RB195707-41784,25/5/2023,27/5/2023,Second Class,RB-195707,Rob Beeghly,Consumer,Geelong,Victoria,Australia,OFF-ST-6057,"Smead Shelving, Blue",Office Supplies,Storage,440,10,0.1,166,110
ID-2023-RD197207-41776,17/5/2023,21/5/2023,Standard Class,RD-197207,Roger Demir,Consumer,Nowra,New South Wales,Australia,TEC-MA-5513,"Okidata Printer, Wireless",Technology,Machines,1208,5,0.1,-80,109
IN-2023-Dl136007-42003,30/12/2023,1/1/2024,Second Class,Dl-136007,Dorris liebe,Corporate,Melbourne,Victoria,Australia,TEC-MA-5517,"Okidata Receipt Printer, Wireless",Technology,Machines,884,8,0.1,255,109
IN-2023-KD164957-41901,19/9/2023,19/9/2023,Same Day,KD-164957,Keith Dawkins,Corporate,Gawler,South Australia,Australia,FUR-FU-5738,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings,402,8,0,48,108
IN-2023-ES140807-41734,5/4/2023,9/4/2023,Second Class,ES-140807,Erin Smith,Corporate,Perth,Western Australia,Australia,FUR-CH-5774,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,826,2,0.1,27,107
ID-2023-JK153257-41984,11/12/2023,14/12/2023,Second Class,JK-153257,Jason Klamczynski,Corporate,Adelaide,South Australia,Australia,FUR-CH-5439,"Office Star Chairmat, Red",Furniture,Chairs,414,7,0.1,179,106
ID-2023-RP192707-41790,31/5/2023,2/6/2023,Second Class,RP-192707,Rachel Payne,Corporate,Traralgon,Victoria,Australia,FUR-CH-5380,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,552,2,0.4,-331,106
ID-2023-PT190907-41919,7/10/2023,9/10/2023,Second Class,PT-190907,Pete Takahito,Consumer,Geelong,Victoria,Australia,TEC-MA-5510,"Okidata Printer, Durable",Technology,Machines,967,6,0.4,-435,105
IN-2023-NK184907-41719,21/3/2023,25/3/2023,Standard Class,NK-184907,Neil Knudson,Home Office,Mildura,Victoria,Australia,FUR-CH-4564,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,820,5,0.1,218,105
IN-2023-TB216257-41798,8/6/2023,13/6/2023,Standard Class,TB-216257,Trudy Brown,Consumer,Wagga Wagga,New South Wales,Australia,FUR-TA-3435,"Bevis Training Table, Adjustable Height",Furniture,Tables,1180,5,0.3,151,104
IN-2023-BW111107-41902,20/9/2023,22/9/2023,Second Class,BW-111107,Bart Watters,Corporate,Newcastle,New South Wales,Australia,OFF-EN-4440,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,361,8,0.1,-16,104
IN-2023-DB130607-41999,26/12/2023,26/12/2023,Same Day,DB-130607,Dave Brooks,Consumer,Gold Coast,Queensland,Australia,OFF-SU-4990,"Kleencut Shears, High Speed",Office Supplies,Supplies,252,6,0.1,2,102
IN-2023-EA140357-41807,17/6/2023,20/6/2023,Second Class,EA-140357,Erin Ashbrook,Corporate,Sydney,New South Wales,Australia,TEC-PH-5350,"Nokia Signal Booster, Cordless",Technology,Phones,1128,9,0.1,112,98
ID-2023-HW149357-41741,12/4/2023,13/4/2023,First Class,HW-149357,Helen Wasserman,Corporate,Armidale,New South Wales,Australia,TEC-CO-4785,"HP Personal Copier, Digital",Technology,Copiers,669,6,0.1,7,98
ID-2023-CJ1187592-41831,11/7/2023,15/7/2023,Standard Class,CJ-1187592,Carl Jackson,Corporate,Manukau City,Auckland,New Zealand,FUR-BO-3637,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,616,6,0.4,-133,95
ID-2023-RM193757-41837,17/7/2023,21/7/2023,Standard Class,RM-193757,Raymond Messe,Consumer,Perth,Western Australia,Australia,FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,1252,3,0.1,-41,95
ID-2023-JW160757-41916,4/10/2023,7/10/2023,Second Class,JW-160757,Julia West,Consumer,Canberra,Australian Capital Territory,Australia,TEC-CO-3687,"Canon Fax Machine, Digital",Technology,Copiers,572,3,0.4,-362,94
ID-2023-JE157157-41944,1/11/2023,5/11/2023,Standard Class,JE-157157,Joe Elijah,Consumer,Bundaberg,Queensland,Australia,TEC-PH-5845,"Samsung Speaker Phone, VoIP",Technology,Phones,887,8,0.1,246,94
IN-2023-SZ200357-41880,29/8/2023,30/8/2023,First Class,SZ-200357,Sam Zeldin,Home Office,Perth,Western Australia,Australia,FUR-CH-5412,"Novimex Swivel Stool, Black",Furniture,Chairs,583,4,0.1,77,94
ID-2023-LE168107-41923,11/10/2023,11/10/2023,Same Day,LE-168107,Laurel Elliston,Consumer,Hobart,Tasmania,Australia,FUR-TA-3438,"Bevis Training Table, with Bottom Storage",Furniture,Tables,401,3,0.6,-140,93
IN-2023-SC203057-41998,25/12/2023,1/1/2024,Standard Class,SC-203057,Sean Christensen,Consumer,Newcastle,New South Wales,Australia,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,1255,3,0.1,97,92
ID-2023-CD122807-41646,7/1/2023,13/1/2023,Standard Class,CD-122807,Christina DeMoss,Consumer,Sydney,New South Wales,Australia,TEC-CO-4575,"Hewlett Fax Machine, Color",Technology,Copiers,1156,4,0.1,-38,87
ID-2023-MY182957-41768,9/5/2023,11/5/2023,Second Class,MY-182957,Muhammed Yedwab,Corporate,Canberra,Australian Capital Territory,Australia,TEC-CO-3678,"Canon Copy Machine, Color",Technology,Copiers,316,2,0.4,-210,86
IN-2023-TS212057-41852,1/8/2023,4/8/2023,Second Class,TS-212057,Thomas Seio,Corporate,Canberra,Australian Capital Territory,Australia,OFF-PA-6600,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,294,6,0,102,86
IN-2023-TG213107-41767,8/5/2023,12/5/2023,Standard Class,TG-213107,Toby Gnade,Consumer,Canberra,Australian Capital Territory,Australia,FUR-BO-5788,"Safco Library with Doors, Traditional",Furniture,Bookcases,779,2,0,202,85
IN-2023-NC1862592-41801,11/6/2023,14/6/2023,Second Class,NC-1862592,Noah Childs,Corporate,Wellington,Wellington,New Zealand,TEC-PH-5353,"Nokia Signal Booster, with Caller ID",Technology,Phones,546,4,0,60,84
IN-2023-PS1904592-41990,17/12/2023,22/12/2023,Standard Class,PS-1904592,Penelope Sewall,Home Office,Whangarei,Northland,New Zealand,FUR-CH-4563,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,1440,8,0,43,82
IN-2023-RB194657-41898,16/9/2023,19/9/2023,Second Class,RB-194657,Rick Bensley,Home Office,Devonport,Tasmania,Australia,TEC-PH-3796,"Cisco Office Telephone, Cordless",Technology,Phones,449,6,0.1,69,82
IN-2023-ME173207-41893,11/9/2023,15/9/2023,Standard Class,ME-173207,Maria Etezadi,Home Office,Melbourne,Victoria,Australia,TEC-CO-6008,"Sharp Personal Copier, Laser",Technology,Copiers,864,8,0.1,259,81
IN-2023-GH146657-41898,16/9/2023,23/9/2023,Standard Class,GH-146657,Greg Hansen,Consumer,Brisbane,Queensland,Australia,TEC-AC-5135,"Logitech Router, Erganomic",Technology,Accessories,661,3,0.1,183,80
ID-2023-SW202757-41969,26/11/2023,30/11/2023,Standard Class,SW-202757,Scott Williamson,Consumer,Toowoomba,Queensland,Australia,FUR-FU-3941,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,594,6,0.1,-59,80
IN-2023-JS160307-41774,15/5/2023,19/5/2023,Standard Class,JS-160307,Joy Smith,Consumer,Newcastle,New South Wales,Australia,FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,924,7,0.1,61,79
IN-2023-JP1613592-41797,7/6/2023,12/6/2023,Standard Class,JP-1613592,Julie Prescott,Home Office,Christchurch,Canterbury,New Zealand,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,1275,2,0,140,79
IN-2023-BG110357-41735,6/4/2023,10/4/2023,Second Class,BG-110357,Barry Gonzalez,Consumer,Sydney,New South Wales,Australia,FUR-CH-4561,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,657,4,0.1,-29,77
IN-2023-HD1478592-41820,30/6/2023,4/7/2023,Standard Class,HD-1478592,Harold Dahlen,Home Office,Hamilton,Waikato,New Zealand,TEC-MA-5547,"Panasonic Inkjet, Red",Technology,Machines,1236,4,0,24,77
IN-2023-HZ149507-41801,11/6/2023,15/6/2023,Standard Class,HZ-149507,Henia Zydlo,Consumer,Whyalla,South Australia,Australia,TEC-CO-6011,"Sharp Wireless Fax, High-Speed",Technology,Copiers,956,3,0.1,191,75
IN-2023-JH158207-41891,9/9/2023,9/9/2023,Same Day,JH-158207,John Huston,Consumer,Gold Coast,Queensland,Australia,FUR-BO-5966,"Sauder Library with Doors, Metal",Furniture,Bookcases,696,2,0.1,247,75
ID-2023-DC128507-41857,6/8/2023,12/8/2023,Standard Class,DC-128507,Dan Campbell,Consumer,Kwinana,Western Australia,Australia,FUR-BO-3901,"Dania Library with Doors, Metal",Furniture,Bookcases,651,2,0.1,-50,74
IN-2023-SH199757-41776,17/5/2023,20/5/2023,First Class,SH-199757,Sally Hughsby,Corporate,Rockhampton,Queensland,Australia,TEC-PH-5812,"Samsung Audio Dock, Cordless",Technology,Phones,458,3,0.1,167,74
ID-2023-SW207557-41977,4/12/2023,9/12/2023,Second Class,SW-207557,Steven Ward,Corporate,Perth,Western Australia,Australia,TEC-PH-5337,"Nokia Audio Dock, VoIP",Technology,Phones,450,3,0.1,105,74
IN-2023-RE194057-41993,20/12/2023,25/12/2023,Standard Class,RE-194057,Ricardo Emerson,Consumer,Mackay,Queensland,Australia,OFF-ST-4257,"Fellowes File Cart, Blue",Office Supplies,Storage,988,8,0.1,395,74
IN-2023-TS212057-41852,1/8/2023,4/8/2023,Second Class,TS-212057,Thomas Seio,Corporate,Canberra,Australian Capital Territory,Australia,FUR-CH-5452,"Office Star Steel Folding Chair, Red",Furniture,Chairs,366,4,0,21,74
IN-2023-RA199157-41948,5/11/2023,9/11/2023,Standard Class,RA-199157,Russell Applegate,Consumer,Coffs Harbour,New South Wales,Australia,FUR-CH-5808,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,459,3,0.1,5,73
ID-2023-GT147107-42003,30/12/2023,3/1/2024,Standard Class,GT-147107,Greg Tran,Consumer,Sydney,New South Wales,Australia,FUR-BO-4863,"Ikea Library with Doors, Traditional",Furniture,Bookcases,1635,5,0.1,-127,73
IN-2023-DW131957-41702,4/3/2023,8/3/2023,Standard Class,DW-131957,David Wiener,Corporate,Gold Coast,Queensland,Australia,FUR-BO-5942,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,756,5,0.1,16,72
ID-2023-MJ177407-41948,5/11/2023,11/11/2023,Standard Class,MJ-177407,Max Jones,Consumer,Gold Coast,Queensland,Australia,FUR-BO-3624,"Bush Classic Bookcase, Metal",Furniture,Bookcases,741,2,0.1,271,72
IN-2023-JK161207-41971,28/11/2023,2/12/2023,Standard Class,JK-161207,Julie Kriz,Home Office,Dubbo,New South Wales,Australia,TEC-PH-5357,"Nokia Speaker Phone, Cordless",Technology,Phones,907,8,0.1,110,72
IN-2023-DO136457-41990,17/12/2023,21/12/2023,Standard Class,DO-136457,Doug O'Connell,Consumer,Mount Isa,Queensland,Australia,OFF-AP-3866,"Cuisinart Microwave, Silver",Office Supplies,Appliances,1005,6,0.4,83,72
ID-2023-FG1426092-41723,25/3/2023,28/3/2023,Second Class,FG-1426092,Frank Gastineau,Home Office,Auckland,Auckland,New Zealand,FUR-TA-4712,"Hon Wood Table, Rectangular",Furniture,Tables,634,2,0.4,-84,71
ID-2023-ML177557-41775,16/5/2023,20/5/2023,Second Class,ML-177557,Max Ludwig,Home Office,Maryborough,Queensland,Australia,FUR-BO-5763,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,788,2,0.1,-61,71
IN-2023-CR127307-41929,17/10/2023,18/10/2023,First Class,CR-127307,Craig Reiter,Consumer,Brisbane,Queensland,Australia,TEC-PH-3152,"Apple Speaker Phone, VoIP",Technology,Phones,333,3,0.1,88,71
IN-2023-AM103607-41864,13/8/2023,14/8/2023,First Class,AM-103607,Alice McCarthy,Corporate,Broken Hill,New South Wales,Australia,OFF-SU-4308,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,212,8,0.1,73,70
IN-2023-TC214757-41764,5/5/2023,9/5/2023,Standard Class,TC-214757,Tony Chapman,Home Office,Melbourne,Victoria,Australia,TEC-PH-5337,"Nokia Audio Dock, VoIP",Technology,Phones,750,5,0.1,175,70
IN-2023-LS172307-41881,30/8/2023,4/9/2023,Standard Class,LS-172307,Lycoris Saunders,Consumer,Sydney,New South Wales,Australia,TEC-CO-4570,"Hewlett Copy Machine, Laser",Technology,Copiers,947,4,0.1,200,70
IN-2023-AC106157-42001,28/12/2023,31/12/2023,Second Class,AC-106157,Ann Chong,Corporate,Gold Coast,Queensland,Australia,FUR-CH-5409,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,456,6,0.1,-30,70
IN-2023-AS102407-41970,27/11/2023,1/12/2023,Standard Class,AS-102407,Alan Shonely,Consumer,Melbourne,Victoria,Australia,TEC-PH-5246,"Motorola Audio Dock, Cordless",Technology,Phones,634,4,0.1,77,70
IN-2023-TC2147592-41884,2/9/2023,7/9/2023,Standard Class,TC-2147592,Tony Chapman,Home Office,Invercargill,Southland,New Zealand,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,1467,4,0,630,70
IN-2023-EM139607-41895,13/9/2023,18/9/2023,Standard Class,EM-139607,Eric Murdock,Consumer,Adelaide,South Australia,Australia,OFF-ST-5691,"Rogers File Cart, Blue",Office Supplies,Storage,379,3,0.1,113,69
IN-2023-DO136457-41709,11/3/2023,16/3/2023,Standard Class,DO-136457,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,FUR-CH-4702,"Hon Swivel Stool, Black",Furniture,Chairs,870,6,0.1,367,68
IN-2023-JK153257-41943,31/10/2023,31/10/2023,Same Day,JK-153257,Jason Klamczynski,Corporate,Sydney,New South Wales,Australia,TEC-PH-5349,"Nokia Office Telephone, with Caller ID",Technology,Phones,293,5,0.1,45,68
IN-2023-PJ190157-41887,5/9/2023,9/9/2023,Standard Class,PJ-190157,Pauline Johnson,Consumer,Palmerston,Northern Territory,Australia,TEC-CO-3686,"Canon Fax Machine, Color",Technology,Copiers,575,2,0.1,57,67
IN-2023-RC1996092-41723,25/3/2023,27/3/2023,Second Class,RC-1996092,Ryan Crowe,Consumer,Timaru,Canterbury,New Zealand,TEC-PH-3128,"Apple Audio Dock, Full Size",Technology,Phones,672,4,0,235,67
IN-2023-GA145157-41830,10/7/2023,14/7/2023,Standard Class,GA-145157,George Ashbrook,Consumer,Ballarat,Victoria,Australia,OFF-AP-4963,"KitchenAid Refrigerator, White",Office Supplies,Appliances,473,1,0.1,120,65
IN-2023-JR162107-41675,5/2/2023,7/2/2023,Second Class,JR-162107,Justin Ritter,Corporate,Wollongong,New South Wales,Australia,TEC-CO-3594,"Brother Fax and Copier, Laser",Technology,Copiers,344,2,0.1,34,65
IN-2023-TB211907-41906,24/9/2023,30/9/2023,Standard Class,TB-211907,Thomas Brumley,Home Office,Sydney,New South Wales,Australia,FUR-CH-5775,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,830,2,0.1,175,64
IN-2023-EA140357-41807,17/6/2023,20/6/2023,Second Class,EA-140357,Erin Ashbrook,Corporate,Sydney,New South Wales,Australia,FUR-BO-3888,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,381,3,0.1,-17,64
ID-2023-TS216107-41888,6/9/2023,8/9/2023,Second Class,TS-216107,Troy Staebel,Consumer,Mackay,Queensland,Australia,TEC-CO-3606,"Brother Personal Copier, High-Speed",Technology,Copiers,507,4,0.1,186,63
ID-2023-MC176057-41887,5/9/2023,10/9/2023,Second Class,MC-176057,Matt Connell,Corporate,Brisbane,Queensland,Australia,FUR-BO-5768,"Safco Corner Shelving, Metal",Furniture,Bookcases,804,6,0.1,-89,61
IN-2023-CS121757-41810,20/6/2023,25/6/2023,Standard Class,CS-121757,Charles Sheldon,Corporate,Albany,Western Australia,Australia,OFF-ST-6032,"Smead File Cart, Industrial",Office Supplies,Storage,808,7,0.1,161,61
IN-2023-RB194657-41898,16/9/2023,19/9/2023,Second Class,RB-194657,Rick Bensley,Home Office,Devonport,Tasmania,Australia,TEC-CO-4780,"HP Ink, Laser",Technology,Copiers,347,3,0.1,-11,60
IN-2023-NC185357-41731,2/4/2023,2/4/2023,Same Day,NC-185357,Nick Crebassa,Corporate,Sydney,New South Wales,Australia,FUR-CH-4521,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,517,9,0.1,109,60
IN-2023-KL1655592-41857,6/8/2023,12/8/2023,Standard Class,KL-1655592,Kelly Lampkin,Corporate,Blenheim,Marlborough,New Zealand,TEC-CO-6010,"Sharp Wireless Fax, Digital",Technology,Copiers,711,2,0,263,59
IN-2023-AB100157-41815,25/6/2023,29/6/2023,Standard Class,AB-100157,Aaron Bergman,Consumer,Mackay,Queensland,Australia,TEC-PH-3793,"Cisco Headset, with Caller ID",Technology,Phones,477,6,0.1,169,59
IN-2023-AB100157-41941,29/10/2023,31/10/2023,First Class,AB-100157,Aaron Bergman,Consumer,Melbourne,Victoria,Australia,TEC-PH-3139,"Apple Office Telephone, Cordless",Technology,Phones,367,6,0.1,151,59
ID-2023-AS102407-41912,30/9/2023,3/10/2023,First Class,AS-102407,Alan Shonely,Consumer,Whyalla,South Australia,Australia,FUR-CH-5440,"Office Star Chairmat, Set of Two",Furniture,Chairs,183,3,0.1,55,58
ID-2023-DM129557-41914,2/10/2023,4/10/2023,Second Class,DM-129557,Dario Medina,Corporate,Hobart,Tasmania,Australia,OFF-ST-6047,"Smead Lockers, Industrial",Office Supplies,Storage,954,8,0.4,-413,58
IN-2023-BF110807-41976,3/12/2023,6/12/2023,Second Class,BF-110807,Bart Folk,Consumer,Adelaide,South Australia,Australia,TEC-AC-5204,"Memorex Memory Card, Erganomic",Technology,Accessories,540,6,0.1,108,58
IN-2023-CK122057-41933,21/10/2023,24/10/2023,Second Class,CK-122057,Chloris Kastensmidt,Consumer,Wollongong,New South Wales,Australia,OFF-AP-4505,"Hamilton Beach Stove, Black",Office Supplies,Appliances,975,2,0.1,119,58
IN-2023-RB194657-41898,16/9/2023,19/9/2023,Second Class,RB-194657,Rick Bensley,Home Office,Devonport,Tasmania,Australia,TEC-PH-5825,"Samsung Headset, Full Size",Technology,Phones,268,4,0.1,17,57
IN-2023-SF202007-41796,6/6/2023,6/6/2023,Same Day,SF-202007,Sarah Foster,Consumer,Newcastle,New South Wales,Australia,FUR-CH-5757,"SAFCO Chairmat, Black",Furniture,Chairs,361,7,0.1,28,57
ID-2023-JK153257-41984,11/12/2023,14/12/2023,Second Class,JK-153257,Jason Klamczynski,Corporate,Adelaide,South Australia,Australia,FUR-FU-5739,"Rubbermaid Stacking Tray, Black",Furniture,Furnishings,158,7,0.1,20,57
IN-2023-DO136457-41990,17/12/2023,21/12/2023,Standard Class,DO-136457,Doug O'Connell,Consumer,Mount Isa,Queensland,Australia,FUR-TA-4647,"Hon Conference Table, Rectangular",Furniture,Tables,1102,2,0.4,55,57
ID-2023-EM140957-41914,2/10/2023,7/10/2023,Standard Class,EM-140957,Eudokia Martin,Corporate,Canberra,Australian Capital Territory,Australia,OFF-AP-3869,"Cuisinart Refrigerator, Red",Office Supplies,Appliances,595,2,0.4,-129,56
IN-2023-SZ200357-41880,29/8/2023,30/8/2023,First Class,SZ-200357,Sam Zeldin,Home Office,Perth,Western Australia,Australia,FUR-CH-5750,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,186,4,0.1,12,56
ID-2023-EB138407-41916,4/10/2023,9/10/2023,Standard Class,EB-138407,Ellis Ballard,Corporate,Wollongong,New South Wales,Australia,FUR-BO-5961,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,529,3,0.1,0,56
IN-2023-HR148307-41802,12/6/2023,14/6/2023,First Class,HR-148307,Harold Ryan,Corporate,Mount Gambier,South Australia,Australia,TEC-MA-5549,"Panasonic Inkjet, Wireless",Technology,Machines,312,1,0,143,55
IN-2023-JM156557-41818,28/6/2023,1/7/2023,Second Class,JM-156557,Jim Mitchum,Corporate,Sydney,New South Wales,Australia,TEC-PH-5272,"Motorola Speaker Phone, VoIP",Technology,Phones,233,2,0.1,20,55
ID-2023-KC1654092-41914,2/10/2023,4/10/2023,Second Class,KC-1654092,Kelly Collister,Consumer,Manukau City,Auckland,New Zealand,FUR-CH-5448,"Office Star Rocking Chair, Red",Furniture,Chairs,169,2,0.4,-81,55
IN-2023-CS121757-41979,6/12/2023,8/12/2023,Second Class,CS-121757,Charles Sheldon,Corporate,Townsville,Queensland,Australia,TEC-CO-3592,"Brother Fax and Copier, Digital",Technology,Copiers,344,2,0.1,126,54
IN-2023-EB139307-41703,5/3/2023,6/3/2023,First Class,EB-139307,Eric Barreto,Consumer,Ballarat,Victoria,Australia,TEC-PH-3134,"Apple Headset, VoIP",Technology,Phones,198,3,0.1,-15,54
IN-2023-ML177557-41958,15/11/2023,20/11/2023,Standard Class,ML-177557,Max Ludwig,Home Office,Gold Coast,Queensland,Australia,TEC-CO-3607,"Brother Personal Copier, Laser",Technology,Copiers,900,7,0.1,149,54
